cart_item_id,user_id,product_id,quantity_added
716,230,230,10
717,230,461,1
718,230,389,6
719,230,566,1
720,230,12,9
721,230,392,7
722,231,822,8
723,231,559,5
724,232,744,1
725,232,933,8
726,232,880,8
727,232,452,5
728,232,707,6
729,233,42,1
730,233,30,3
731,233,181,8
732,233,709,10
733,233,104,9
734,233,241,6
735,233,638,1
736,233,468,1
737,234,327,10
738,234,810,6
739,234,447,2
740,234,515,10
741,234,106,5
742,234,388,8
743,235,957,1
744,235,136,9
745,235,42,2
746,235,748,2
747,236,791,10
748,236,785,4
749,236,633,4
750,236,297,10
751,236,546,7
752,236,385,9
753,237,963,7
754,237,37,2
755,237,574,10
756,237,514,9
757,237,374,2
758,238,941,5
759,238,114,1
760,239,49,10
761,239,274,6
762,239,592,5
763,239,728,4
764,239,146,10
765,239,462,6
766,240,979,4
767,240,35,7
768,240,347,4
769,240,913,8
770,241,529,4
771,241,656,4
772,242,649,6
773,242,226,6
774,242,78,4
775,242,600,1
776,242,43,5
777,242,141,6
778,242,733,7
779,243,609,5
780,243,352,1
781,243,284,9
782,243,468,1
783,243,719,3
784,244,991,7
785,244,246,7
786,244,777,8
787,245,699,4
788,245,129,3
789,245,2,6
790,245,776,2
791,245,317,10
792,245,839,3
793,245,125,9
794,245,171,8
795,245,920,2
796,246,291,3
797,246,340,5
798,246,107,8
799,246,175,3
800,246,451,1
801,246,194,6
802,246,469,1
803,246,369,4
804,247,16,1
805,247,237,1
806,247,122,1
807,247,678,1
808,247,123,7
809,247,47,4
810,247,499,9
811,247,334,1
812,247,15,10
813,248,702,2
814,248,419,2
815,248,745,9
816,248,688,5
817,248,485,7
818,248,796,8
819,248,227,5
820,248,245,2
821,248,385,5
822,249,814,3
823,249,596,2
824,249,70,10
825,250,331,1
826,250,140,7
827,250,486,10
828,250,450,7
829,250,91,3
830,250,926,8
831,250,951,1
832,250,118,10
833,251,336,2
834,251,166,4
835,251,577,2
836,251,387,2
837,251,713,10
838,251,186,2
839,251,588,6
840,251,344,7
841,251,623,4
842,252,447,4
843,252,818,2
844,252,136,3
845,252,426,6
846,253,139,5
847,253,928,10
848,253,428,3
849,253,103,10
850,254,994,8
851,254,382,7
852,254,165,9
853,254,554,1
854,254,832,9
855,255,374,7
856,255,894,1
857,255,807,5
858,255,39,7
859,256,14,7
860,256,746,4
861,256,615,5
862,256,863,8
863,256,125,7
864,256,315,8
865,256,337,5
866,257,233,1
867,258,22,7
868,258,797,8
869,258,82,4
870,258,954,9
871,258,511,8
872,258,417,2
873,258,591,4
874,258,988,8
875,258,507,6
876,258,518,8
877,259,279,3
878,259,625,2
879,259,94,3
880,259,364,5
881,259,350,3
882,260,455,9
883,260,492,9
884,260,194,9
885,260,271,5
886,260,485,7
887,260,512,8
888,260,822,5
889,261,400,8
890,261,876,2
891,261,685,9
892,261,6,10
893,261,876,5
894,262,44,6
895,262,904,10
896,262,169,1
897,262,578,9
898,262,345,9
899,262,158,5
900,262,441,3
901,262,170,10
902,262,289,5
903,263,59,6
904,264,609,9
905,264,426,6
906,264,176,4
907,264,690,5
908,264,951,7
909,264,619,9
910,264,236,2
911,264,149,3
912,264,85,7
913,265,645,4
914,265,995,3
915,265,428,6
916,265,153,8
917,266,164,3
918,266,582,7
919,266,418,9
920,266,49,7
921,266,506,6
922,266,44,2
923,267,596,10
924,267,277,1
925,267,926,10
926,267,345,2
927,267,91,4
928,267,869,8
929,267,849,4
930,267,876,4
931,267,905,6
932,268,549,10
933,268,324,5
934,268,544,10
935,268,11,1
936,268,494,5
937,268,899,6
938,269,723,1
939,269,687,1
940,269,202,6
941,270,860,2
942,270,94,3
943,270,786,8
944,271,704,9
945,271,702,10
946,271,211,3
947,272,875,5
948,272,270,6
949,272,631,6
950,272,770,5
951,273,956,2
952,273,345,4
953,273,850,5
954,273,398,5
955,273,470,5
956,274,907,9
957,274,536,6
958,274,395,3
959,274,439,9
960,274,65,4
961,274,289,7
962,274,310,5
963,275,886,3
964,275,494,3
965,275,464,1
966,275,266,3
967,275,357,8
968,275,757,3
969,275,626,5
970,276,720,9
971,276,997,5
972,276,912,6
973,276,500,10
974,276,115,2
975,276,237,4
976,276,839,3
977,276,190,6
978,276,95,5
979,277,923,7
980,277,37,4
981,277,256,5
982,278,596,3
983,278,927,6
984,278,68,2
985,278,260,7
986,278,265,7
987,278,987,2
988,278,801,3
989,278,697,2
990,278,982,8
991,279,771,10
992,279,226,3
993,279,558,2
994,279,354,8
995,279,432,3
996,279,176,4
997,279,603,10
998,279,428,6
999,279,389,6
1000,280,929,7
1001,280,169,10
1002,280,59,5
1003,280,635,5
1004,281,848,2
1005,281,149,5
1006,281,342,3
1007,281,747,10
1008,282,9,3
1009,282,594,9
1010,282,570,10
1011,282,804,8
1012,282,185,9
1013,282,966,7
1014,282,175,8
1015,282,444,2
1016,282,929,6
1017,282,561,3
1018,283,263,5
1019,283,735,3
1020,283,686,8
1021,283,23,2
1022,283,36,10
1023,283,749,8
1024,283,120,1
1025,283,316,3
1026,284,696,8
1027,284,236,5
1028,284,440,9
1029,284,611,4
1030,285,456,4
1031,285,575,6
1032,285,207,8
1033,285,75,2
1034,286,330,7
1035,286,174,6
1036,286,558,8
1037,286,604,1
1038,287,423,5
1039,287,147,5
1040,287,503,3
1041,287,766,3
1042,287,662,5
1043,287,849,2
1044,287,392,4
1045,287,966,5
1046,288,432,7
1047,288,41,6
1048,288,584,2
1049,288,609,6
1050,288,982,6
1051,289,446,3
1052,289,645,5
1053,289,192,3
1054,289,515,2
1055,289,642,10
1056,289,680,5
1057,289,872,10
1058,289,183,1
1059,289,321,8
1060,289,23,4
1061,290,390,2
1062,290,906,3
1063,291,482,3
1064,291,342,6
1065,291,805,5
1066,291,120,7
1067,291,170,5
1068,291,450,7
1069,291,611,4
1070,291,209,3
1071,292,272,6
1072,292,563,6
1073,292,87,2
1074,292,559,4
1075,292,298,3
1076,292,460,9
1077,292,316,5
1078,293,698,6
1079,293,60,4
1080,293,144,3
1081,293,513,1
1082,294,47,5
1083,294,743,7
1084,294,517,2
1085,295,182,5
1086,295,568,2
1087,295,626,1
1088,296,194,10
1089,296,315,2
1090,296,668,9
1091,296,398,5
1092,296,309,2
1093,297,989,1
1094,297,40,5
1095,297,108,2
1096,297,183,10
1097,297,880,5
1098,298,239,8
1099,298,904,10
1100,298,4,5
1101,298,912,2
1102,298,168,6
1103,298,450,4
1104,298,414,6
1105,298,850,2
1106,298,791,3
1107,299,966,10
1108,299,691,5
1109,299,310,8
1110,299,493,5
1111,299,427,7
1112,299,308,1
1113,299,563,3
1114,299,816,1
1115,299,456,7
1116,300,958,7
1117,300,507,8
1118,300,664,5
1119,300,226,2
1120,300,583,10
1121,300,437,4
1122,300,921,4
1123,300,955,8
1124,300,54,7
1125,301,547,2
1126,301,165,4
1127,301,347,5
1128,301,225,2
1129,301,431,10
1130,301,777,7
1131,301,717,2
1132,302,956,8
1133,302,958,3
1134,302,646,10
1135,302,659,4
1136,302,22,3
1137,302,803,6
1138,302,644,9
1139,302,560,7
1140,302,829,3
1141,302,907,10
1142,303,56,7
1143,303,241,2
1144,303,345,4
1145,303,723,10
1146,303,22,10
1147,303,174,3
1148,303,623,9
1149,303,948,3
1150,303,257,10
1151,304,655,7
1152,304,107,5
1153,304,836,9
1154,304,604,10
1155,305,84,1
1156,305,63,5
1157,305,230,1
1158,305,516,5
1159,305,240,3
1160,305,906,6
1161,305,4,3
1162,305,631,8
1163,305,489,3
1164,305,233,5
1165,306,371,5
1166,306,250,9
1167,306,345,3
1168,306,392,5
1169,307,844,7
1170,307,611,1
1171,308,76,4
1172,308,542,3
1173,309,479,6
1174,309,861,7
1175,309,535,3
1176,309,35,7
1177,310,983,10
1178,310,264,2
1179,310,878,2
1180,310,919,5
1181,310,218,7
1182,310,794,4
1183,310,249,1
1184,310,806,2
1185,310,637,2
1186,310,927,2
1187,311,867,1
1188,311,718,10
1189,311,787,9
1190,311,582,10
1191,311,89,9
1192,311,158,5
1193,311,847,1
1194,311,377,10
1195,312,430,1
1196,312,249,6
1197,312,261,4
1198,313,741,7
1199,313,398,7
1200,313,314,6
1201,313,388,6
1202,313,165,7
1203,313,139,5
1204,314,924,6
1205,314,314,5
1206,314,411,4
1207,314,761,3
1208,314,704,10
1209,314,453,4
1210,314,532,10
1211,314,236,9
1212,314,737,10
1213,315,870,2
1214,316,27,1
1215,317,558,2
1216,317,739,5
1217,317,337,2
1218,317,974,1
1219,318,133,1
1220,318,921,10
1221,318,763,7
1222,318,388,8
1223,318,628,6
1224,318,748,10
1225,319,194,3
1226,319,575,6
1227,319,356,8
1228,320,909,2
1229,320,759,4
1230,320,404,3
1231,320,838,5
1232,320,3,3
1233,321,285,2
1234,321,528,10
1235,321,916,1
1236,321,832,10
1237,321,979,10
1238,321,865,2
1239,321,796,1
1240,321,579,1
1241,321,483,5
1242,321,166,8
1243,322,493,1
1244,322,866,3
1245,322,306,3
1246,322,179,8
1247,322,762,7
1248,322,517,8
1249,322,289,6
1250,323,720,2
1251,323,173,8
1252,323,967,3
1253,324,700,9
1254,324,486,5
1255,324,991,1
1256,324,385,5
1257,324,300,6
1258,324,958,6
1259,324,115,4
1260,324,661,7
1261,324,961,10
1262,325,251,10
1263,325,397,4
1264,325,553,10
1265,325,372,2
1266,325,600,6
1267,325,172,1
1268,325,151,8
1269,326,339,1
1270,326,59,8
1271,326,795,7
1272,326,956,8
1273,327,101,8
1274,327,756,8
1275,327,143,1
1276,327,114,9
1277,327,528,3
1278,327,329,9
1279,327,582,8
1280,327,697,6
1281,327,272,5
1282,328,594,3
1283,328,179,7
1284,328,775,9
1285,328,848,10
1286,328,51,1
1287,328,456,5
1288,328,358,6
1289,328,641,9
1290,329,229,9
1291,329,582,3
1292,329,16,3
1293,329,943,10
1294,329,173,1
1295,329,963,10
1296,329,121,2
1297,329,918,1
1298,330,257,5
1299,330,971,7
1300,330,119,9
1301,330,208,7
1302,330,589,1
1303,330,580,4
1304,331,492,5
1305,331,557,1
1306,331,173,1
1307,331,890,9
1308,331,5,3
1309,331,419,6
1310,331,48,5
1311,331,987,1
1312,332,393,8
1313,332,519,3
1314,332,786,8
1315,332,900,2
1316,332,911,2
1317,333,469,8
1318,333,947,5
1319,334,214,9
1320,334,885,6
1321,334,544,10
1322,334,518,9
1323,335,468,6
1324,335,701,2
1325,335,80,8
1326,335,148,7
1327,335,40,9
1328,335,532,2
1329,335,464,2
1330,336,588,5
1331,336,251,4
1332,336,869,2
1333,336,342,5
1334,336,981,5
1335,337,340,8
1336,337,55,9
1337,337,361,7
1338,337,589,3
1339,337,587,8
1340,337,358,3
1341,337,894,10
1342,338,155,6
1343,338,612,9
1344,338,382,9
1345,338,73,8
1346,338,886,9
1347,339,148,8
1348,339,114,9
1349,339,252,3
1350,339,638,5
1351,339,881,4
1352,339,575,2
1353,339,982,3
1354,340,190,8
1355,340,579,10
1356,340,569,4
1357,340,49,9
1358,340,617,3
1359,341,257,5
1360,341,275,2
1361,341,548,1
1362,341,404,9
1363,341,634,5
1364,341,600,7
1365,342,905,5
1366,342,366,8
1367,342,607,1
1368,342,775,1
1369,342,802,7
1370,342,104,5
1371,342,608,1
1372,342,283,2
1373,342,846,1
1374,343,173,1
1375,343,55,8
1376,344,92,4
1377,345,62,7
1378,346,533,3
1379,346,384,8
1380,346,64,8
1381,346,139,5
1382,346,98,1
1383,346,912,10
1384,346,377,9
1385,347,164,7
1386,347,293,5
1387,347,981,1
1388,347,766,5
1389,347,424,1
1390,347,310,2
1391,347,203,9
1392,347,566,10
1393,348,176,1
1394,348,274,2
1395,348,378,4
1396,348,544,4
1397,349,620,3
1398,349,852,1
1399,349,209,5
1400,349,137,9
1401,349,183,6
1402,349,475,9
1403,349,954,3
1404,349,9,4
1405,349,135,5
1406,350,24,2
1407,350,984,4
1408,350,394,7
1409,350,157,7
1410,350,682,10
1411,350,198,7
1412,351,935,1
1413,351,776,4
1414,351,22,9
1415,351,667,5
1416,351,579,8
1417,351,123,10
1418,351,764,1
1419,351,682,5
1420,352,700,6
1421,352,411,4
1422,352,25,5
1423,352,260,2
1424,352,878,7
1425,352,687,2
1426,352,344,8
1427,353,945,1
1428,353,744,5
1429,353,307,8
1430,353,440,10
1431,353,56,3
1432,353,777,7
1433,353,172,1
1434,353,821,5
1435,353,95,2
1436,354,639,10
1437,355,151,7
1438,355,383,5
1439,355,547,7
1440,355,478,3
1441,355,555,2
1442,355,843,2
1443,356,316,7
1444,356,221,6
1445,356,177,1
1446,356,891,7
1447,356,582,9
1448,356,15,7
1449,356,287,7
1450,356,534,8
1451,357,543,4
1452,357,578,5
1453,357,935,8
1454,357,337,1
1455,358,15,3
1456,358,471,7
1457,358,966,10
1458,358,139,2
1459,358,572,6
1460,358,970,6
1461,358,830,7
1462,359,358,5
1463,359,74,10
1464,359,845,7
1465,359,308,3
1466,359,213,9
1467,359,439,7
1468,360,678,1
1469,360,375,6
1470,360,828,6
1471,360,708,7
1472,360,498,10
1473,360,575,2
1474,361,552,8
1475,361,191,10
1476,361,323,8
1477,361,887,9
1478,362,16,5
1479,362,359,7
1480,362,316,4
1481,362,507,4
1482,362,636,5
1483,362,252,8
1484,362,534,9
1485,362,561,7
1486,362,745,7
1487,362,510,3
1488,363,875,10
1489,363,40,8
1490,363,44,2
1491,364,523,4
1492,364,405,10
1493,364,700,3
1494,364,473,9
1495,364,416,3
1496,364,775,1
1497,365,324,9
1498,365,557,10
1499,365,712,7
1500,365,930,10
1501,365,325,3
1502,365,593,10
1503,365,421,7
1504,366,528,2
1505,367,325,7
1506,367,879,2
1507,367,194,7
1508,367,76,10
1509,368,756,6
1510,368,34,9
1511,368,817,3
1512,368,176,7
1513,368,69,5
1514,368,21,9
1515,368,55,3
1516,368,248,1
1517,368,852,3
1518,368,668,3
1519,369,558,3
1520,369,409,4
1521,369,490,4
1522,369,443,6
1523,369,778,8
1524,369,191,9
1525,369,228,8
1526,369,483,6
1527,370,451,7
1528,370,138,7
1529,370,500,9
1530,370,724,5
1531,370,158,1
1532,370,638,2
1533,370,264,8
1534,370,828,5
1535,370,302,2
1536,370,494,1
1537,371,953,3
1538,371,803,4
1539,372,681,4
1540,372,271,6
1541,372,37,2
1542,372,246,3
1543,372,851,7
1544,372,213,1
1545,372,653,8
1546,373,160,5
1547,373,593,7
1548,373,262,7
1549,373,895,8
1550,373,965,1
1551,373,758,10
1552,374,210,3
1553,374,544,3
1554,374,494,3
1555,374,30,6
1556,374,805,3
1557,374,649,10
1558,374,423,3
1559,375,243,2
1560,375,874,10
1561,375,394,7
1562,375,224,5
1563,376,417,2
1564,376,200,10
1565,376,696,6
1566,376,932,8
1567,376,856,10
1568,376,434,2
1569,377,797,9
1570,377,186,3
1571,377,669,10
1572,377,402,1
1573,377,155,2
1574,378,427,2
1575,378,51,1
1576,378,803,2
1577,379,428,10
1578,379,478,7
1579,379,370,5
1580,379,900,10
1581,379,337,8
1582,379,757,5
1583,379,658,2
1584,379,217,10
1585,379,826,3
1586,379,626,5
1587,380,65,3
1588,381,277,1
1589,381,554,8
1590,381,836,5
1591,381,572,2
1592,381,539,7
1593,381,797,9
1594,382,203,10
1595,382,612,4
1596,382,274,5
1597,383,458,5
1598,383,569,4
1599,383,887,7
1600,383,59,5
1601,384,375,2
1602,384,919,5
1603,384,595,7
1604,384,447,9
1605,384,703,1
1606,384,916,10
1607,384,864,2
1608,384,753,10
1609,384,274,7
1610,384,953,10
1611,385,430,6
1612,385,651,4
1613,385,906,9
1614,385,560,9
1615,385,888,5
1616,385,270,5
1617,385,402,6
1618,386,355,2
1619,386,574,10
1620,386,513,10
1621,386,458,10
1622,387,86,7
1623,387,550,6
1624,387,356,5
1625,387,542,8
1626,388,352,2
1627,388,91,2
1628,388,693,8
1629,388,863,10
1630,388,720,8
1631,388,616,6
1632,388,459,7
1633,389,753,8
1634,389,288,8
1635,390,808,4
1636,390,162,1
1637,390,15,9
1638,390,923,7
1639,390,166,4
1640,390,887,2
1641,390,984,5
1642,390,741,6
1643,391,676,9
1644,391,711,9
1645,391,789,9
1646,391,643,10
1647,392,891,1
1648,392,11,3
1649,392,295,4
1650,392,600,9
1651,393,592,9
1652,393,288,4
1653,393,646,3
1654,393,420,8
1655,393,416,4
1656,393,265,8
1657,394,738,2
1658,394,622,6
1659,394,719,7
1660,394,146,5
1661,394,591,9
